,id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
3094,21769,NC,M,598.0,1,1,77,8,9.0,253,294.0,301,338.0,11918
3095,57419,KY,F,910.0,1,2,56,7,10.0,484,492.0,525,537.0,17977
3096,107195,NE,F,480.0,0,1,62,15,10.0,254,359.0,306,394.0,12217
3097,139062,AZ,Female,592.0,0,2,19,10,20.0,227,210.0,264,267.0,9711
3098,147529,NC,female,279.0,0,0,88,25,20.0,154,163.0,194,207.0,5922
3099,52574,Tennessee,F,619.0,1,4,67,8,12.0,172,247.0,277,329.0,10705
3100,41482,FL,F,513.0,1,7,39,3,5.0,210,234.0,260,283.0,9233
3101,165287,CA,M,2811.0,72,8,60,17,22.0,524,577.0,599,645.0,23861
3102,41569,FL,F,1079.0,2,6,36,10,18.0,347,714.0,519,756.0,24541
3103,1959,CA,F,2670.0,82,18,29,35,50.0,394,493.0,461,574.0,24896
3104,182490,GU,M,0.0,0,0,0,6,10.0,0,0.0,0,0.0,0
3105,87680,MT,female,828.0,10,2,46,8,12.0,236,264.0,306,329.0,12366
3106,16643,NC,female,895.0,1,2,58,13,12.5,422,458.0,452,492.0,18352
3107,27338,GA,U,456.0,0,0,50,5,7.0,223,267.0,272,325.0,10736
3108,155907,CA,F,713.0,2,10,23,13,15.0,212,235.0,237,276.0,11909
3109,144050,CA,M,5982.0,99,34,41,22,22.0,1500,1500.0,1214,1228.0,106273
3110,108420,LA,F,650.0,0,6,75,8,13.0,139,131.0,243,238.0,9698
3111,21373,NC,female,498.0,1,0,86,5,7.0,243,284.0,285,326.0,11462
3112,61108,IN,M,399.0,0,2,78,7,7.0,217,309.0,279,347.0,11919
3113,87024,MT,female,395.0,0,1,88,21,5.0,135,137.0,181,186.0,5225
3114,179673,WA,male,1546.0,12,9,43,3,5.0,416,508.0,489,534.0,20632
3115,179606,WA,F,1326.0,14,6,42,7,15.0,269,401.0,347,476.0,22329
3116,144038,CA,F,5000.0,98,40,21,20,50.0,405,618.0,541,711.0,33566
3117,5496,KY,M,323.0,0,0,82,11,5.0,125,149.0,157,201.0,7798
3118,118805,TX,F,1095.0,1,1,56,10,20.0,520,600.0,584,648.0,20341
3119,66300,MI,M,675.0,0,4,79,11,14.0,178,249.0,254,303.0,13159
3120,168648,CA,M,1685.0,34,7,41,7,14.0,265,340.0,325,408.0,18752
3121,33420,FL,M,702.0,1,8,45,12,25.0,403,423.0,419,468.0,14780
3122,139141,NM,M,601.0,1,1,69,13,25.0,206,225.0,251,289.0,9801
3123,182056,WA,male,558.0,0,6,56,2,5.0,211,227.0,247,285.0,8733
3124,15384,NC,female,452.0,0,0,88,10,15.0,219,246.0,261,268.0,8728
3125,171083,CA,F,882.0,0,9,45,16,25.0,349,373.0,372,410.0,13153
3126,171581,CA,M,2644.0,56,4,58,12,5.0,440,447.0,555,566.0,18944
3127,13288,FL,F,896.0,7,6,16,15,20.0,392,430.0,466,520.0,21975
3128,102589,MO,M,465.0,0,1,79,7,100.0,266,292.0,285,313.0,10037
3129,43119,FL,F,845.0,13,6,10,6,9.0,334,351.0,496,511.0,25715
3130,167202,CA,F,2907.0,88,1,59,9,15.0,420,514.0,463,547.0,18195
3131,143332,CA,M,1964.0,48,22,47,10,13.0,401,487.0,419,540.0,15640
3132,126945,TX,M,783.0,0,0,71,10,10.0,319,350.0,340,350.0,10631
3133,137900,AZ,M,483.0,0,7,46,4,5.0,198,231.0,245,283.0,9290
3134,47161,AL,Male,661.0,0,0,80,8,10.0,332,347.0,380,415.0,15892
3135,48551,AL,F,380.0,1,2,88,15,20.0,152,179.0,227,261.0,8807
3136,186482,NE,M,670.0,0,0,65,7,15.0,410,413.0,432,433.0,13151
3137,97537,IL,M,316.0,0,1,86,4,4.0,200,256.0,237,278.0,9619
3138,175782,OR,F,953.0,1,3,45,15,21.0,319,379.0,387,455.0,15729
3139,2691,NV,F,834.0,0,9,26,10,16.0,260,311.0,297,340.0,13687
3140,39031,FL,F,1200.0,4,9,26,7,15.0,537,613.0,576,643.0,22219
3141,94902,IL,M,1031.0,0,34,56,30,30.0,305,390.0,383,437.0,15146
3142,60104,NV,F,891.0,0,3,18,8,5.0,442,446.0,439,440.0,13070
3143,163843,CA,M,3543.0,92,28,44,10,16.0,484,575.0,556,624.0,21140
3144,8768,CA,M,1547.0,16,15,60,12,15.0,516,522.0,529,526.0,13896
3145,190626,FL,M,768.0,7,6,41,8,10.0,174,201.0,220,249.0,7802
3146,145786,CA,M,2126.0,63,7,61,7,20.0,498,510.0,489,523.0,13783
3147,1927,WA,F,1133.0,6,3,36,13,15.0,615,626.0,651,681.0,22163
3148,157100,CA,F,2556.0,88,14,27,17,27.0,490,670.0,610,744.0,40178
3149,166870,CA,F,3700.0,91,14,58,12,14.0,444,583.0,559,667.0,31003
3150,108724,LA,M,565.0,4,0,89,6,12.0,259,293.0,305,339.0,11314
3151,62400,IN,F,975.0,1,4,51,3,3.0,301,366.0,322,393.0,17572
3152,19864,NC,M,632.0,0,11,36,5,5.0,343,316.0,344,340.0,10586
3153,11961,CA,F,2645.0,87,26,46,21,25.0,644,655.0,682,697.0,20782
3154,20302,NC,U,401.0,0,1,89,3,1.0,202,259.0,243,289.0,9283
3155,188190,SC,F,918.0,3,1,26,5,5.0,315,335.0,349,398.0,16983
3156,174974,OR,M,515.0,1,2,56,7,10.0,203,256.0,265,301.0,11169
3157,97315,IL,M,875.0,0,0,79,7,14.0,221,218.0,243,241.0,8941
3158,111981,AR,Female,439.0,0,1,31,8,20.0,192,226.0,217,249.0,10106
3159,118361,TX,F,962.0,3,0,45,9,10.0,389,369.0,415,409.0,15980
3160,131434,CO,F,862.0,1,5,25,20,20.0,247,301.0,283,316.0,11640
3161,55503,MS,M,506.0,1,0,84,8,10.0,155,245.0,231,289.0,7983
3162,106862,NE,F,600.0,1,1,62,3,10.0,362,377.0,392,426.0,13652
3163,119315,TX,F,345.0,0,28,62,8,13.0,202,206.0,208,209.0,5623
3164,27010,GA,U,952.0,1,2,46,10,16.0,468,521.0,526,565.0,18812
3165,186448,CA,M,5725.0,97,13,22,5,10.0,610,763.0,698,807.0,53158
3166,92348,IL,F,2016.0,51,5,79,8,10.0,618,633.0,700,725.0,26626
3167,115179,OK,F,660.0,0,2,59,15,10.0,328,405.0,375,394.0,13846
3168,27039,GA,F,562.0,1,0,75,15,15.0,280,300.0,311,341.0,10622
3169,27968,GA,F,3077.0,70,8,10,5,5.0,620,754.0,617,692.0,29524
3170,86985,MT,female,832.0,1,0,57,9,15.0,419,433.0,480,476.0,15659
3171,23989,SC,F,517.0,0,0,83,8,15.0,197,266.0,243,317.0,11616
3172,155114,CA,F,1176.0,10,2,54,9,14.0,251,314.0,308,373.0,13924
3173,35914,FL,M,693.0,7,1,24,4,2.0,373,457.0,413,463.0,16854
3174,92148,IL,M,1418.0,23,3,68,16,25.0,415,507.0,467,551.0,26282
3175,94177,IL,F,904.0,0,10,78,5,11.0,339,394.0,391,435.0,16711
3176,24902,SC,M,473.0,0,0,83,7,8.0,259,296.0,287,356.0,11727
3177,178433,ID,M,605.0,3,2,38,19,35.0,213,241.0,269,303.0,10788
3178,18466,NC,female,594.0,2,1,71,3,6.0,267,287.0,287,309.0,10466
3179,157425,CA,M,0.0,0,0,0,22,25.0,0,0.0,0,0.0,0
3180,166891,CA,M,4244.0,94,4,49,7,10.0,613,818.0,708,845.0,31903
3181,54530,MS,M,448.0,0,0,64,9,10.0,195,224.0,247,286.0,8183
3182,41819,FL,M,467.0,0,6,33,10,15.0,192,261.0,261,323.0,10376
3183,148636,CA,F,2392.0,74,43,27,11,10.0,257,365.0,316,406.0,13896
3184,70090,MI,F,313.0,0,0,68,11,21.0,284,281.0,292,329.0,14328
3185,11704,IL,M,128.0,0,7,76,8,10.0,309,345.0,340,363.0,13164
3186,86775,ND,M,253.0,0,1,89,4,10.0,195,215.0,234,261.0,8988
3187,124935,TX,M,689.0,1,4,60,19,25.0,324,356.0,370,394.0,12916
3188,147600,CA,F,3514.0,94,23,53,5,5.0,671,732.0,717,746.0,30696
3189,101596,MO,F,313.0,0,1,62,17,16.0,138,165.0,189,216.0,7617
3190,175000,OR,F,944.0,3,2,45,13,17.0,355,350.0,430,454.0,14928
3191,14798,CA,F,1089.0,3,10,51,8,10.0,296,324.0,328,352.0,12998
3192,120800,TX,M,623.0,1,2,70,9,10.0,222,348.0,301,373.0,12743
3193,187639,FL,M,1327.0,6,6,18,8,10.0,527,573.0,564,649.0,23089
3194,142487,CA,F,5438.0,95,30,43,15,20.0,881,967.0,928,1051.0,40432
3195,134895,UT,F,546.0,0,1,67,5,10.0,267,278.0,283,295.0,7072
3196,171205,CA,F,,4,4,71,7,12.0,205,221.0,337,388.0,22845
3197,7451,SC,F,608.0,1,2,43,14,22.0,229,350.0,268,362.0,13829
3198,95450,IL,F,377.0,1,2,80,10,11.0,241,283.0,281,306.0,10701
3199,129598,CO,M,756.0,0,2,45,23,37.0,405,423.0,394,430.0,15709
3200,99268,IL,M,377.0,0,0,71,9,15.0,256,304.0,275,309.0,11657
3201,82739,MN,M,604.0,0,10,64,11,20.0,266,372.0,302,435.0,21127
3202,81319,WI,F,310.0,0,1,90,9,15.0,232,258.0,309,339.0,9741
3203,1685,CA,F,1130.0,9,7,63,14,20.0,333,383.0,385,431.0,15654
3204,108781,LA,F,703.0,5,4,65,15,24.0,322,394.0,353,417.0,15510
3205,188999,ND,M,696.0,0,2,84,5,5.0,376,407.0,377,418.0,13495
3206,72936,MI,M,457.0,0,3,87,9,20.0,244,272.0,278,306.0,9868
3207,143011,CA,F,5727.0,99,25,32,5,5.0,694,1051.0,826,981.0,47422
3208,66219,MI,M,1139.0,8,3,72,35,50.0,630,676.0,670,713.0,27594
3209,159883,CA,F,554.0,0,4,74,5,10.0,183,186.0,211,224.0,7394
3210,95525,IL,M,606.0,1,1,72,37,30.0,304,322.0,320,350.0,13662
3211,188778,FL,F,635.0,1,5,31,13,20.0,225,248.0,269,291.0,10611
3212,55527,MS,female,393.0,0,6,75,5,4.0,189,224.0,266,357.0,11906
3213,151788,CA,F,1407.0,6,8,59,10,10.0,368,407.0,369,386.0,11969
3214,173997,HI,M,3500.0,86,24,50,20,20.0,365,521.0,486,588.0,27042
3215,145383,CA,M,3617.0,96,15,52,6,10.0,549,558.0,614,599.0,19464
3216,176221,OR,F,625.0,0,8,47,7,13.0,247,274.0,301,343.0,13242
3217,50688,TN,F,640.0,0,1,76,9,10.0,284,310.0,347,377.0,13077
3218,69116,MI,F,1151.0,2,0,88,15,20.0,483,496.0,551,595.0,18525
3219,72193,MI,F,918.0,17,6,73,20,10.0,388,407.0,489,525.0,18658
3220,11611,CA,M,1769.0,32,1,56,17,10.0,330,382.0,410,435.0,16587
3221,46129,FL,M,973.0,7,3,32,13,10.0,323,365.0,368,396.0,12469
3222,52398,TN,F,418.0,1,0,84,11,14.0,230,238.0,293,306.0,9690
3223,190408,FL,F,,0,13,7,6,7.0,255,273.0,294,331.0,13727
3224,145214,CA,F,1778.0,30,7,45,13,20.0,393,502.0,445,513.0,17324
3225,155528,CA,F,1185.0,10,6,47,9,10.0,244,384.0,311,409.0,15753
3226,94239,IL,F,4750.0,81,27,40,10,15.0,250,285.0,314,378.0,17013
3227,188054,CA,F,2176.0,65,10,61,7,13.0,419,453.0,461,483.0,14484
3228,128642,TX,F,363.0,1,4,64,6,10.0,274,324.0,283,331.0,10120
3229,174422,OR,F,1036.0,10,7,42,4,5.0,436,524.0,520,603.0,22334
3230,190035,TX,F,899.0,0,2,53,10,10.0,504,500.0,510,502.0,17300
3231,140429,NM,M,0.0,0,0,0,21,25.0,0,0.0,0,0.0,0
3232,168242,CA,F,2741.0,87,5,62,12,12.0,414,453.0,467,461.0,18997
3233,73873,MI,M,1114.0,5,6,67,15,32.0,377,516.0,492,618.0,21787
3234,78270,WI,male,277.0,0,0,48,10,15.0,169,173.0,219,221.0,6074
3235,108819,LA,F,456.0,1,0,87,4,4.0,165,208.0,216,251.0,7768
3236,4991,KS,F,436.0,0,1,67,16,23.0,313,321.0,351,363.0,10419
3237,86387,ND,M,338.0,0,1,82,10,10.0,248,274.0,318,350.0,11687
3238,24997,SC,F,474.0,0,2,72,20,5.0,282,332.0,316,331.0,9849
3239,189958,TX,F,838.0,0,0,77,3,5.0,306,403.0,394,455.0,14811
3240,120022,TX,F,825.0,1,3,51,10,20.0,564,572.0,590,611.0,19618
3241,36809,TX,M,876.0,0,8,55,4,5.0,515,525.0,576,574.0,18148
3242,99761,MO,M,631.0,0,0,80,6,6.0,370,380.0,382,398.0,12100
3243,68120,MI,F,698.0,0,6,83,12,20.0,340,396.0,355,436.0,15577
3244,102372,MO,M,557.0,0,4,61,13,23.0,298,364.0,326,365.0,13056
3245,6050,MO,F,691.0,1,0,84,10,32.0,311,347.0,383,411.0,12519
3246,118657,TX,F,368.0,1,1,80,7,11.0,171,200.0,227,245.0,10255
3247,169135,CA,F,1751.0,37,4,63,25,10.0,273,282.0,328,340.0,12557
3248,187748,FL,F,865.0,3,7,21,8,7.0,341,387.0,392,432.0,15630
3249,73786,MI,M,1176.0,3,1,80,8,12.0,558,608.0,609,672.0,21886
3250,47276,AL,Male,485.0,1,1,92,7,6.0,247,378.0,305,370.0,12619
3251,27329,GA,M,684.0,1,1,75,15,15.0,282,318.0,336,375.0,13025
3252,102579,MO,U,300.0,0,0,81,5,5.0,240,283.0,285,322.0,10527
3253,145403,CA,F,2730.0,89,17,55,5,10.0,294,304.0,391,447.0,15068
3254,59814,IN,F,392.0,0,0,85,5,5.0,249,301.0,295,343.0,11274
3255,85059,MN,M,303.0,0,1,86,3,5.0,254,294.0,299,337.0,12469
3256,168103,CA,M,1279.0,5,56,35,8,10.0,280,249.0,315,276.0,6474
3257,13452,FL,M,562.0,0,6,21,7,10.0,257,268.0,312,313.0,11595
3258,183673,WA,F,413.0,0,29,43,9,10.0,214,227.0,229,249.0,6780
3259,160306,CA,F,1283.0,0,6,45,12,10.0,360,386.0,367,380.0,12397
3260,140347,NM,M,911.0,8,7,57,8,10.0,224,285.0,319,378.0,12142
3261,57092,KY,M,1110.0,6,0,79,23,36.0,452,474.0,532,542.0,17207
3262,171216,CA,F,1361.0,13,9,43,5,5.0,368,409.0,441,487.0,16200
3263,111861,AR,M,340.0,0,1,76,3,5.0,136,150.0,165,196.0,7061
3264,66393,MI,M,605.0,1,2,14,21,50.0,369,415.0,377,441.0,14582
3265,189848,FL,M,885.0,6,18,11,9,12.0,264,331.0,343,414.0,18769
3266,103298,MO,F,588.0,0,2,69,12,15.0,258,310.0,293,340.0,11512
3267,104442,KS,F,2172.0,56,4,45,23,35.0,1033,1048.0,1031,1078.0,42625
3268,83279,MN,F,1300.0,3,1,66,9,19.0,596,717.0,674,772.0,28518
3269,153026,CA,F,1625.0,0,7,23,6,10.0,196,197.0,238,256.0,10679
3270,162687,CA,F,3238.0,93,17,45,15,35.0,271,389.0,325,402.0,21383
3271,133283,ID,M,595.0,1,2,52,10,15.0,276,283.0,312,323.0,9788
3272,58934,KY,F,282.0,1,0,87,15,10.0,169,198.0,190,225.0,7323
3273,151195,CA,F,3905.0,95,14,37,8,10.0,882,1022.0,923,989.0,35563
3274,1322,MI,F,376.0,0,3,77,12,14.0,397,401.0,405,412.0,15260
3275,157307,CA,M,3254.0,91,16,44,25,30.0,481,607.0,485,614.0,18646
3276,175582,OR,F,411.0,0,6,55,9,15.0,198,225.0,225,240.0,9565
3277,78875,WI,F,1043.0,3,10,64,15,15.0,519,544.0,578,604.0,22555
3278,57705,KY,F,375.0,0,0,72,3,5.0,145,138.0,189,205.0,8278
3279,70039,MI,M,828.0,5,6,76,10,13.0,452,495.0,515,594.0,21946
3280,138307,AZ,Female,1711.0,33,9,18,12,18.0,401,441.0,527,608.0,23098
3281,163614,CA,F,4051.0,97,22,57,4,10.0,588,605.0,617,630.0,21692
3282,21966,NC,female,824.0,3,2,59,5,6.0,285,305.0,333,356.0,13339
3283,44433,FL,M,606.0,2,6,24,11,10.0,220,244.0,265,290.0,11294
3284,189234,NV,F,781.0,1,4,15,6,5.0,221,263.0,294,321.0,13071
3285,37304,FL,M,640.0,9,4,40,7,5.0,244,266.0,303,335.0,12992
3286,35728,FL,M,786.0,1,9,24,11,10.0,339,354.0,349,361.0,11296
3287,30640,GA,F,629.0,0,5,54,10,15.0,256,339.0,319,420.0,15293
3288,7734,WI,male,683.0,1,2,92,11,20.0,331,349.0,367,397.0,13025
3289,42776,FL,M,1385.0,31,5,13,14,16.0,300,358.0,391,472.0,21226
3290,44817,FL,F,534.0,0,2,25,3,5.0,197,223.0,231,254.0,9144
3291,165241,CA,M,2589.0,81,5,60,11,15.0,620,650.0,692,733.0,28038
3292,111371,AR,U,655.0,0,2,48,8,20.0,356,401.0,362,412.0,13334
3293,134398,UT,F,777.0,2,4,59,7,10.0,317,408.0,346,431.0,14867
3294,88868,IL,F,2313.0,65,9,56,7,8.0,502,646.0,579,725.0,28018
3295,183223,WA,male,876.0,3,4,37,15,23.0,337,353.0,403,439.0,15017
3296,186925,SD,F,235.0,0,1,84,10,15.0,211,257.0,250,295.0,9870
3297,132097,CA,F,1988.0,49,15,38,12,13.0,364,463.0,429,494.0,17239
3298,61962,IN,F,970.0,11,1,66,12,25.0,314,370.0,389,455.0,15281
3299,162656,CA,F,685.0,0,3,60,17,20.0,166,205.0,227,257.0,7945
3300,79602,WI,male,937.0,7,13,52,10,15.0,321,441.0,433,545.0,18567
3301,65578,MI,F,693.0,0,1,88,10,21.0,399,415.0,446,481.0,15421
3302,169186,CA,M,1050.0,6,1,59,5,9.0,256,290.0,296,339.0,11406
3303,189438,HI,M,1563.0,50,28,15,7,9.0,263,349.0,275,360.0,16647
3304,110871,AR,Female,341.0,0,1,80,4,5.0,160,215.0,215,252.0,8707
3305,168370,CA,F,2798.0,76,29,36,14,15.0,425,428.0,469,474.0,21926
3306,156618,CA,F,2043.0,53,19,56,9,25.0,364,385.0,412,423.0,19087
3307,109858,LA,F,772.0,0,0,70,9,15.0,369,365.0,447,446.0,16215
3308,99501,MO,F,988.0,2,1,80,10,10.0,509,521.0,509,529.0,15666
3309,125467,TX,F,431.0,0,8,61,12,15.0,194,209.0,219,223.0,8888
3310,55956,FL,F,1625.0,35,5,21,9,10.0,450,531.0,578,660.0,33485
3311,103644,MO,F,376.0,0,0,71,6,10.0,178,233.0,219,248.0,10244
3312,39613,FL,F,701.0,1,6,37,9,5.0,332,348.0,394,403.0,13020
3313,159,MN,M,530.0,1,1,78,9,12.0,236,307.0,296,359.0,12208
3314,129748,CO,F,1208.0,0,4,29,13,16.0,560,549.0,616,612.0,18843
3315,174576,OR,F,681.0,0,5,54,30,51.0,335,398.0,356,419.0,14011
3316,71639,MI,M,755.0,0,6,57,12,17.0,496,530.0,520,578.0,16944
3317,172851,CA,M,1148.0,15,5,49,13,10.0,240,311.0,321,423.0,16188
3318,164364,CA,F,2332.0,71,6,59,5,6.0,508,533.0,528,574.0,19798
3319,176253,OR,F,1506.0,20,6,35,32,50.0,517,573.0,632,711.0,39301
3320,140181,CO,F,487.0,1,5,32,3,3.0,117,152.0,161,197.0,9103
3321,5331,NC,U,1618.0,12,6,35,11,14.0,508,580.0,527,635.0,22608
3322,31953,IL,M,1210.0,3,8,61,12,12.0,471,519.0,511,553.0,17995
3323,79399,WI,male,487.0,0,1,82,17,30.0,298,322.0,328,360.0,11498
3324,74732,MI,M,229.0,0,2,69,15,15.0,214,260.0,246,285.0,8985
3325,36395,FL,M,885.0,1,4,5,11,15.0,345,565.0,473,595.0,30256
3326,75835,IA,F,298.0,0,4,64,3,5.0,234,250.0,269,279.0,9825
3327,4606,IL,F,1045.0,1,33,56,24,25.0,288,347.0,337,399.0,12829
3328,51234,TN,F,484.0,0,4,62,9,25.0,232,324.0,265,318.0,10806
3329,71616,MI,M,501.0,0,2,71,27,50.0,397,403.0,424,434.0,12437
3330,182697,WA,U,613.0,2,3,56,20,20.0,246,290.0,296,335.0,11634
3331,173100,CA,F,625.0,0,1,63,13,21.0,172,190.0,226,250.0,8875
3332,172784,CA,F,688.0,0,3,66,5,5.0,175,187.0,258,292.0,9422
3333,145637,CA,F,2908.0,87,5,54,16,25.0,606,644.0,677,717.0,23934
3334,41445,FL,M,1007.0,16,5,30,17,35.0,433,498.0,543,608.0,22698
3335,22900,SC,F,750.0,7,3,74,21,10.0,170,171.0,223,213.0,10765
3336,93086,IL,F,1088.0,11,48,32,20,20.0,241,288.0,308,343.0,10050
3337,95727,IL,U,364.0,0,2,56,15,18.0,305,333.0,329,383.0,12461
3338,127759,TX,M,304.0,0,5,61,5,6.0,249,260.0,281,297.0,9565
3339,190666,CA,M,1202.0,4,11,56,8,13.0,256,281.0,308,325.0,14662
3340,90894,IL,F,827.0,1,1,79,4,4.0,369,415.0,386,430.0,14536
3341,160275,CA,F,1585.0,18,11,50,20,5.0,331,358.0,373,405.0,14925
3342,184723,AK,Male,1037.0,3,2,30,16,10.0,472,513.0,533,568.0,17888
3343,52548,TN,M,457.0,1,0,82,13,14.0,203,270.0,256,316.0,10766
3344,158813,CA,M,2279.0,84,8,34,9,10.0,429,463.0,491,520.0,25286
3345,73008,MI,F,587.0,0,1,91,8,12.0,305,325.0,316,345.0,10907
3346,105144,KS,F,424.0,0,1,77,4,3.0,192,244.0,236,298.0,9813
3347,52132,TN,F,397.0,0,0,89,6,7.0,271,293.0,270,292.0,9937
3348,12474,FL,F,739.0,0,2,34,8,10.0,340,347.0,339,348.0,12436
3349,160425,CA,U,1135.0,5,10,53,9,12.0,265,299.0,306,324.0,11259
3350,175112,CA,F,3018.0,96,20,45,20,20.0,728,749.0,749,757.0,21525
3351,51382,TN,M,688.0,0,1,69,10,25.0,311,364.0,335,377.0,11395
3352,146153,CA,F,1442.0,16,36,46,18,44.0,293,321.0,333,368.0,10759
3353,133743,ID,M,491.0,0,2,40,8,20.0,218,255.0,248,283.0,9606
3354,155602,CA,M,1426.0,2,4,51,20,25.0,435,534.0,509,577.0,21462
3355,149199,CA,M,2667.0,89,28,36,7,15.0,481,577.0,579,671.0,23903
3356,124514,TX,F,575.0,0,6,78,17,26.0,425,422.0,449,451.0,12960
3357,57407,KY,M,1453.0,27,5,77,15,21.0,512,607.0,590,658.0,22926
3358,185774,NC,female,650.0,3,1,59,15,12.0,278,372.0,339,445.0,17843
3359,189962,CA,M,833.0,6,11,43,11,10.0,295,299.0,378,403.0,13341
3360,27045,WI,F,571.0,2,2,65,8,16.0,217,259.0,280,327.0,12055
3361,97424,IL,M,413.0,1,1,89,4,5.0,166,239.0,259,323.0,11274
3362,163591,CA,M,3919.0,93,17,48,23,35.0,427,453.0,552,589.0,25828
3363,15772,NC,female,439.0,0,0,77,5,10.0,134,189.0,168,212.0,7525
3364,71427,MI,M,914.0,2,2,74,16,30.0,421,530.0,467,543.0,20079
3365,159039,CA,F,1656.0,18,10,36,15,25.0,298,350.0,356,388.0,17943
3366,22984,SC,F,0.0,0,0,0,6,1.0,0,0.0,0,0.0,0
3367,89210,AR,F,493.0,1,3,35,44,25.0,188,202.0,223,259.0,9997
3368,6490,WA,male,1118.0,7,5,54,22,25.0,354,453.0,385,466.0,13991
3369,48003,AL,U,765.0,1,1,68,7,10.0,408,430.0,441,472.0,15150
3370,189199,KS,F,636.0,0,4,47,16,25.0,311,412.0,332,495.0,16133
3371,117882,AR,Female,424.0,0,0,44,11,20.0,252,303.0,299,354.0,14198
3372,174932,OR,F,923.0,1,2,50,12,20.0,447,481.0,493,524.0,17104
3373,101033,MO,M,696.0,0,3,67,13,21.0,387,406.0,421,430.0,12711
3374,143299,CA,M,2581.0,71,34,41,14,15.0,555,641.0,561,676.0,21182
3375,189749,FL,M,1093.0,7,9,15,9,10.0,366,413.0,434,478.0,19287
3376,127108,TX,F,727.0,0,2,53,13,10.0,427,421.0,431,437.0,14147
3377,74614,MI,F,616.0,1,1,80,4,5.0,342,373.0,375,403.0,11510
3378,182519,WA,male,635.0,1,3,52,15,5.0,236,243.0,298,307.0,11588
3379,95467,IL,F,765.0,2,1,78,5,4.0,352,381.0,435,456.0,18503
3380,126530,TX,M,369.0,0,7,82,25,30.0,253,269.0,266,291.0,7909
3381,9049,FL,F,586.0,0,37,27,8,15.0,323,327.0,334,335.0,8833
3382,19986,NC,M,397.0,0,0,90,9,10.0,183,210.0,230,255.0,7214
3383,25731,GA,M,804.0,7,2,54,15,21.0,366,408.0,400,441.0,15041
3384,45258,FL,F,518.0,0,7,12,10,5.0,184,213.0,228,264.0,11126
3385,175996,OR,F,1149.0,6,7,53,11,10.0,504,526.0,550,580.0,19641
3386,56113,MS,M,494.0,0,1,65,4,5.0,259,306.0,296,333.0,10812
3387,138945,AZ,Female,1773.0,42,7,15,11,23.0,226,354.0,342,425.0,16919
3388,135098,AZ,Female,699.0,0,12,35,7,20.0,250,290.0,286,299.0,15108
3389,87074,MT,female,320.0,0,0,78,10,5.0,172,208.0,247,285.0,9900
3390,23723,SC,M,880.0,2,2,49,7,10.0,412,433.0,469,505.0,18480
3391,116053,TX,M,1112.0,4,2,62,6,6.0,594,619.0,597,639.0,26632
3392,92021,IL,M,960.0,0,8,71,20,20.0,344,411.0,398,459.0,16580
3393,164989,CA,F,5287.0,98,10,51,13,30.0,1032,1105.0,949,1002.0,43904
3394,126013,TX,M,697.0,0,2,64,15,20.0,435,488.0,457,497.0,15966
3395,117076,TX,F,548.0,0,11,79,7,10.0,238,236.0,261,271.0,7325
3396,26680,GA,F,794.0,2,2,69,10,15.0,323,396.0,461,507.0,21758
3397,176252,OR,M,716.0,2,1,37,10,15.0,371,373.0,419,421.0,15858
3398,119154,TX,J,595.0,0,0,62,5,10.0,400,429.0,387,426.0,14881
3399,141442,NV,M,943.0,0,11,25,17,18.0,497,509.0,523,533.0,17961
3400,1012,NC,M,1133.0,22,0,66,12,15.0,430,601.0,533,621.0,26361
3401,42878,FL,F,595.0,0,6,4,6,10.0,248,274.0,288,313.0,15936
3402,188896,AZ,M,705.0,1,3,14,25,40.0,286,293.0,284,298.0,10610
3403,99338,MO,F,1844.0,43,3,52,7,10.0,676,713.0,726,786.0,25507
3404,64563,IN,F,334.0,0,0,58,13,20.0,227,265.0,269,307.0,10104
3405,5335,TX,F,515.0,1,2,56,10,10.0,271,361.0,315,362.0,13012
3406,112703,OK,F,318.0,0,1,80,15,15.0,148,197.0,200,236.0,7787
3407,32380,FL,M,825.0,5,7,5,4,5.0,266,263.0,405,419.0,17633
3408,40566,FL,F,1530.0,25,15,16,10,17.0,442,545.0,535,619.0,23340
3409,32359,FL,M,922.0,1,6,18,4,3.0,292,304.0,319,335.0,10541
3410,146628,CA,F,1999.0,50,41,41,13,10.0,154,163.0,215,220.0,6449
3411,113690,OK,M,530.0,1,10,42,20,10.0,224,242.0,316,360.0,14188
3412,102011,MO,F,576.0,0,0,83,19,30.0,243,312.0,301,354.0,12603
3413,17714,NC,female,770.0,0,1,70,12,26.0,350,409.0,354,436.0,11822
3414,134619,UT,M,925.0,2,5,71,9,11.0,456,457.0,463,458.0,12465
3415,106649,NE,F,827.0,0,3,38,19,26.0,535,542.0,598,597.0,21162
3416,147045,CA,F,1989.0,49,13,50,7,10.0,526,607.0,540,572.0,19716
3417,86420,ND,F,734.0,0,0,70,5,7.0,408,404.0,403,402.0,11843
3418,20445,NC,M,572.0,2,4,48,17,20.0,212,227.0,263,282.0,9728
3419,89924,IN,F,1152.0,9,2,53,5,5.0,521,546.0,542,561.0,17112
3420,156937,CA,M,1605.0,20,27,41,15,17.0,416,420.0,442,443.0,15534
3421,151986,CA,F,2598.0,78,8,38,9,15.0,518,570.0,576,627.0,27570
